id,Datetime,Discharge (ML/d),Turbidity (NTU),Discharge (cms),stormID,stormCount,base_flow,storm_flow,total_flow,norm_tot_q,norm_c,norm_ts
43231,7/12/2014 8:00,158.739,19,1.837,6,7,0.4515,1.3855,1.837,0.318,0.366,0.183
43232,7/12/2014 9:00,195.073,25.6,2.258,6,7,0.4623,1.7957,2.258,0.488,0.558,0.2
43233,7/12/2014 10:00,201.433,21.6,2.331,6,7,0.4741,1.8569,2.331,0.518,0.442,0.217
43234,7/12/2014 11:00,192.225,19.9,2.225,6,7,0.4867,1.7383,2.225,0.475,0.392,0.233
43235,7/12/2014 12:00,178.467,15,2.066,6,7,0.5002,1.5658,2.066,0.41,0.25,0.25
43236,7/12/2014 13:00,166.909,11.6,1.932,6,7,0.5142,1.4178,1.932,0.356,0.151,0.267
43237,7/12/2014 14:00,164.257,10.4,1.901,6,7,0.5288,1.3722,1.901,0.344,0.116,0.283
43238,7/12/2014 15:00,160.306,11.2,1.855,6,7,0.5437,1.3113,1.855,0.325,0.14,0.3
43239,7/12/2014 16:00,150.909,9.6,1.747,6,7,0.5589,1.1881,1.747,0.281,0.093,0.317
43240,7/12/2014 17:00,144.849,8.3,1.676,6,7,0.5742,1.1018,1.676,0.253,0.055,0.333
43241,7/12/2014 18:00,138.452,7.8,1.602,6,7,0.5893,1.0127,1.602,0.223,0.041,0.35
43242,7/12/2014 19:00,134.373,8.1,1.555,6,7,0.6039,0.9511,1.555,0.204,0.049,0.367
43243,7/12/2014 20:00,130.469,8,1.51,6,7,0.6181,0.8919,1.51,0.185,0.047,0.383
43244,7/12/2014 21:00,130.319,7.9,1.508,6,7,0.6317,0.8763,1.508,0.185,0.044,0.4
43245,7/12/2014 22:00,127.814,8.2,1.479,6,7,0.6449,0.8341,1.479,0.173,0.052,0.417
43246,7/12/2014 23:00,123.257,8.8,1.427,6,7,0.6577,0.7693,1.427,0.152,0.07,0.433
43247,8/12/2014 0:00,113.256,8.5,1.311,6,7,0.6699,0.6411,1.311,0.105,0.061,0.45
43248,8/12/2014 1:00,105.284,8.2,1.219,6,7,0.6818,0.5372,1.219,0.068,0.052,0.467
43249,8/12/2014 2:00,101.83,8.2,1.179,6,7,0.6931,0.4859,1.179,0.051,0.052,0.483
43250,8/12/2014 3:00,99.001,7.6,1.146,6,7,0.7041,0.4419,1.146,0.038,0.035,0.5
43251,8/12/2014 4:00,95.306,7.2,1.103,6,7,0.7146,0.3884,1.103,0.021,0.023,0.517
43252,8/12/2014 5:00,92.535,7.6,1.071,6,7,0.7248,0.3462,1.071,0.008,0.035,0.533
43253,8/12/2014 6:00,91.611,8.5,1.06,6,7,0.7346,0.3254,1.06,0.003,0.061,0.55
43254,8/12/2014 7:00,91.611,9.1,1.06,6,7,0.7442,0.3158,1.06,0.003,0.078,0.567
43255,8/12/2014 8:00,91.611,9.3,1.06,6,7,0.7534,0.3066,1.06,0.003,0.084,0.583
43256,8/12/2014 9:00,91.207,7.4,1.056,6,7,0.7624,0.2936,1.056,0.002,0.029,0.6
43257,8/12/2014 10:00,90.918,6.4,1.052,6,7,0.7711,0.2809,1.052,0,0,0.617
43258,8/12/2014 11:00,92.997,9.1,1.076,6,7,0.7795,0.2965,1.076,0.01,0.078,0.633
43259,8/12/2014 12:00,106.397,10.6,1.231,6,7,0.7877,0.4433,1.231,0.072,0.122,0.65
43260,8/12/2014 13:00,125.156,9.5,1.449,6,7,0.7959,0.6531,1.449,0.161,0.09,0.667
43261,8/12/2014 14:00,135.987,9.7,1.574,6,7,0.8041,0.7699,1.574,0.211,0.096,0.683
43262,8/12/2014 15:00,150.608,11,1.743,6,7,0.8126,0.9304,1.743,0.28,0.134,0.7
43263,8/12/2014 16:00,181.791,11.6,2.104,6,7,0.8214,1.2826,2.104,0.426,0.151,0.717
43264,8/12/2014 17:00,211.873,14.5,2.452,6,7,0.8309,1.6211,2.452,0.567,0.235,0.733
43265,8/12/2014 18:00,234.746,18.5,2.717,6,7,0.8412,1.8758,2.717,0.674,0.352,0.75
43266,8/12/2014 19:00,251.514,33.9,2.911,6,7,0.8527,2.0583,2.911,0.752,0.799,0.767
43267,8/12/2014 20:00,279.266,40.8,3.232,6,7,0.8648,2.3672,3.232,0.882,1,0.783
43268,8/12/2014 21:00,304.365,31.8,3.523,6,7,0.8769,2.6461,3.523,1,0.738,0.8
43269,8/12/2014 22:00,298.258,23.6,3.452,6,7,0.8885,2.5635,3.452,0.971,0.5,0.817
43270,8/12/2014 23:00,276.39,17.2,3.199,6,7,0.8996,2.2994,3.199,0.869,0.314,0.833
43271,9/12/2014 0:00,256.189,13.3,2.965,6,7,0.9102,2.0548,2.965,0.774,0.201,0.85
43272,9/12/2014 1:00,238.545,11.4,2.761,6,7,0.9202,1.8408,2.761,0.692,0.145,0.867
43273,9/12/2014 2:00,222.236,10.2,2.572,6,7,0.9201,1.6519,2.572,0.615,0.11,0.883
43274,9/12/2014 3:00,208.314,9.3,2.411,6,7,0.9196,1.4914,2.411,0.55,0.084,0.9
43275,9/12/2014 4:00,197.256,8.7,2.283,6,7,0.9189,1.3641,2.283,0.498,0.067,0.917
43276,9/12/2014 5:00,187.763,8.6,2.173,6,7,0.9179,1.2551,2.173,0.454,0.064,0.933
43277,9/12/2014 6:00,178.845,8.7,2.07,6,7,0.9167,1.1533,2.07,0.412,0.067,0.95
43278,9/12/2014 7:00,170.603,8.9,1.975,6,7,0.9153,1.0597,1.975,0.374,0.073,0.967
43279,9/12/2014 8:00,163.215,8.5,1.889,6,7,0.9136,0.9754,1.889,0.339,0.061,0.983
43280,9/12/2014 9:00,156.085,8.2,1.807,6,7,0.9117,0.8953,1.807,0.306,0.052,1
43682,26/12/2014 3:00,115.598,12.4,1.338,7,8,0.4281,0.9099,1.338,0.066,0.201,0
43683,26/12/2014 4:00,119.712,12.2,1.386,7,8,0.4328,0.9532,1.386,0.218,0.19,0.083
43684,26/12/2014 5:00,119.965,12.6,1.388,7,8,0.438,0.95,1.388,0.225,0.212,0.167
43685,26/12/2014 6:00,119.016,16,1.378,7,8,0.4439,0.9341,1.378,0.193,0.402,0.25
43686,26/12/2014 7:00,118.889,24.1,1.376,7,8,0.4502,0.9258,1.376,0.187,0.855,0.333
43687,26/12/2014 8:00,121.041,26.7,1.401,7,8,0.4569,0.9441,1.401,0.266,1,0.417
43688,26/12/2014 9:00,129.125,25.7,1.495,7,8,0.4642,1.0308,1.495,0.563,0.944,0.5
43689,26/12/2014 10:00,140.152,20.1,1.622,7,8,0.4716,1.1504,1.622,0.965,0.631,0.583
43690,26/12/2014 11:00,141.087,15.8,1.633,7,8,0.4788,1.1542,1.633,1,0.391,0.667
43691,26/12/2014 12:00,135.308,12.5,1.566,7,8,0.4858,1.0802,1.566,0.788,0.207,0.75
43692,26/12/2014 13:00,127.476,10.8,1.475,7,8,0.4925,0.9825,1.475,0.5,0.112,0.833
43693,26/12/2014 14:00,120.471,9.6,1.394,7,8,0.4989,0.8951,1.394,0.244,0.045,0.917
43694,26/12/2014 15:00,113.762,8.8,1.317,7,8,0.5016,0.8154,1.317,0,0,1
43918,4/01/2015 23:00,39.964,6.6,0.463,8,9,0.3251,0.1379,0.463,0,0,0
43919,5/01/2015 0:00,230.703,52.1,2.67,8,9,0.3266,2.3434,2.67,0.356,0.636,0.04
43920,5/01/2015 1:00,388.588,68,4.498,8,9,0.33,4.168,4.498,0.65,0.859,0.08
43921,5/01/2015 2:00,495.35,78.1,5.733,8,9,0.3369,5.3961,5.733,0.849,1,0.12
43922,5/01/2015 3:00,570.534,61.7,6.603,8,9,0.3481,6.2549,6.603,0.99,0.771,0.16
43923,5/01/2015 4:00,576.045,41.1,6.667,8,9,0.3642,6.3028,6.667,1,0.483,0.2
43924,5/01/2015 5:00,560.484,30.9,6.487,8,9,0.3848,6.1022,6.487,0.971,0.34,0.24
43925,5/01/2015 6:00,527.903,28,6.11,8,9,0.4098,5.7002,6.11,0.91,0.299,0.28
43926,5/01/2015 7:00,488.838,27.8,5.658,8,9,0.4364,5.2216,5.658,0.837,0.297,0.32
43927,5/01/2015 8:00,445.98,27.4,5.162,8,9,0.4624,4.6996,5.162,0.757,0.291,0.36
43928,5/01/2015 9:00,406.269,27.2,4.702,8,9,0.4874,4.2146,4.702,0.683,0.288,0.4
43929,5/01/2015 10:00,370.747,26.7,4.291,8,9,0.5113,3.7797,4.291,0.617,0.281,0.44
43930,5/01/2015 11:00,342.298,25.3,3.962,8,9,0.5341,3.4279,3.962,0.564,0.262,0.48
43931,5/01/2015 12:00,311.116,21.3,3.601,8,9,0.5556,3.0454,3.601,0.506,0.206,0.52
43932,5/01/2015 13:00,281.945,18.7,3.263,8,9,0.576,2.687,3.263,0.451,0.169,0.56
43933,5/01/2015 14:00,259.097,17.2,2.999,8,9,0.5951,2.4039,2.999,0.409,0.148,0.6
43934,5/01/2015 15:00,239.624,16.6,2.773,8,9,0.613,2.16,2.773,0.372,0.14,0.64
43935,5/01/2015 16:00,221.881,16.3,2.568,8,9,0.6296,1.9384,2.568,0.339,0.136,0.68
43936,5/01/2015 17:00,204.691,15.8,2.369,8,9,0.645,1.724,2.369,0.307,0.129,0.72
43937,5/01/2015 18:00,190.516,15.7,2.205,8,9,0.659,1.546,2.205,0.281,0.127,0.76
43938,5/01/2015 19:00,177.518,15.4,2.055,8,9,0.6718,1.3832,2.055,0.257,0.123,0.8
43939,5/01/2015 20:00,167.477,15.3,1.938,8,9,0.6834,1.2546,1.938,0.238,0.122,0.84
43940,5/01/2015 21:00,157.804,15,1.826,8,9,0.6938,1.1322,1.826,0.22,0.117,0.88
43941,5/01/2015 22:00,149.926,14.5,1.735,8,9,0.7032,1.0318,1.735,0.205,0.11,0.92
43942,5/01/2015 23:00,142.785,13.8,1.653,8,9,0.7116,0.9414,1.653,0.192,0.101,0.96
43943,6/01/2015 0:00,134.119,13.2,1.552,8,9,0.7159,0.8361,1.552,0.176,0.092,1
44062,10/01/2015 23:00,143.689,10.3,1.663,9,10,0.6875,0.9755,1.663,0,0.177,0
44063,11/01/2015 0:00,162.295,11.3,1.878,9,10,0.693,1.185,1.878,0.098,0.229,0.018
44064,11/01/2015 1:00,176.286,11.7,2.04,9,10,0.6993,1.3407,2.04,0.172,0.25,0.036
44065,11/01/2015 2:00,188.048,12.3,2.176,9,10,0.7064,1.4696,2.176,0.234,0.281,0.055
44066,11/01/2015 3:00,198.3,13.5,2.295,9,10,0.7144,1.5806,2.295,0.288,0.344,0.073
44067,11/01/2015 4:00,202.382,13.2,2.342,9,10,0.7233,1.6187,2.342,0.309,0.328,0.091
44068,11/01/2015 5:00,201.813,12.2,2.336,9,10,0.7331,1.6029,2.336,0.306,0.276,0.109
44069,11/01/2015 6:00,198.015,11.4,2.292,9,10,0.7438,1.5482,2.292,0.286,0.234,0.127
44070,11/01/2015 7:00,194.408,11,2.25,9,10,0.7553,1.4947,2.25,0.267,0.214,0.145
44071,11/01/2015 8:00,190.611,10.4,2.206,9,10,0.7674,1.4386,2.206,0.247,0.182,0.164
44072,11/01/2015 9:00,191.845,10.8,2.22,9,10,0.7801,1.4399,2.22,0.254,0.203,0.182
44073,11/01/2015 10:00,194.883,10.5,2.256,9,10,0.7934,1.4626,2.256,0.27,0.187,0.2
44074,11/01/2015 11:00,199.155,10.9,2.305,9,10,0.8072,1.4978,2.305,0.292,0.208,0.218
44075,11/01/2015 12:00,203.616,10.3,2.357,9,10,0.8215,1.5355,2.357,0.316,0.177,0.236
44076,11/01/2015 13:00,213.041,10.3,2.466,9,10,0.8364,1.6296,2.466,0.366,0.177,0.255
44077,11/01/2015 14:00,229.907,11.2,2.661,9,10,0.8518,1.8092,2.661,0.454,0.224,0.273
44078,11/01/2015 15:00,249.666,12.5,2.89,9,10,0.8681,2.0219,2.89,0.559,0.292,0.291
44079,11/01/2015 16:00,267.823,15.2,3.1,9,10,0.8851,2.2149,3.1,0.654,0.432,0.309
44080,11/01/2015 17:00,281.373,20.2,3.257,9,10,0.9032,2.3538,3.257,0.726,0.693,0.327
44081,11/01/2015 18:00,293.757,24.5,3.4,9,10,0.9222,2.4778,3.4,0.791,0.917,0.345
44082,11/01/2015 19:00,302.437,26.1,3.5,9,10,0.9424,2.5576,3.5,0.837,1,0.364
44083,11/01/2015 20:00,307.58,24.9,3.56,9,10,0.9637,2.5963,3.56,0.864,0.938,0.382
44084,11/01/2015 21:00,311.116,22.6,3.601,9,10,0.986,2.615,3.601,0.883,0.818,0.4
44085,11/01/2015 22:00,314.331,19.1,3.638,9,10,1.0094,2.6286,3.638,0.899,0.635,0.418
44086,11/01/2015 23:00,319.313,16.9,3.696,9,10,1.0338,2.6622,3.696,0.926,0.521,0.436
44087,12/01/2015 0:00,325.26,15.1,3.765,9,10,1.0591,2.7059,3.765,0.957,0.427,0.455
44088,12/01/2015 1:00,330.725,13.9,3.828,9,10,1.0854,2.7426,3.828,0.986,0.365,0.473
44089,12/01/2015 2:00,333.458,12.9,3.859,9,10,1.1126,2.7464,3.859,1,0.312,0.491
44090,12/01/2015 3:00,333.297,12.2,3.858,9,10,1.1406,2.7174,3.858,1,0.276,0.509
44091,12/01/2015 4:00,327.671,11.6,3.792,9,10,1.1691,2.6229,3.792,0.969,0.245,0.527
44092,12/01/2015 5:00,319.313,11,3.696,9,10,1.1972,2.4988,3.696,0.926,0.214,0.545
44093,12/01/2015 6:00,312.563,10.8,3.618,9,10,1.2245,2.3935,3.618,0.89,0.203,0.564
44094,12/01/2015 7:00,306.616,10.6,3.549,9,10,1.2507,2.2983,3.549,0.859,0.193,0.582
44095,12/01/2015 8:00,301.472,10,3.489,9,10,1.2761,2.2129,3.489,0.832,0.161,0.6
44096,12/01/2015 9:00,297.132,9.6,3.439,9,10,1.3005,2.1385,3.439,0.809,0.141,0.618
44097,12/01/2015 10:00,292.15,9,3.381,9,10,1.3239,2.0571,3.381,0.782,0.109,0.636
44098,12/01/2015 11:00,285.89,8.6,3.309,9,10,1.3464,1.9626,3.309,0.75,0.089,0.655
44099,12/01/2015 12:00,280.721,8.2,3.249,9,10,1.3679,1.8811,3.249,0.722,0.068,0.673
44100,12/01/2015 13:00,275.41,7.9,3.188,9,10,1.3715,1.8165,3.188,0.694,0.052,0.691
44101,12/01/2015 14:00,271.237,7.9,3.139,9,10,1.3707,1.7683,3.139,0.672,0.052,0.709
44102,12/01/2015 15:00,266.305,7.6,3.082,9,10,1.3693,1.7127,3.082,0.646,0.036,0.727
44103,12/01/2015 16:00,261.247,7.6,3.024,9,10,1.3672,1.6568,3.024,0.62,0.036,0.745
44104,12/01/2015 17:00,257.706,7.7,2.983,9,10,1.3646,1.6184,2.983,0.601,0.042,0.764
44105,12/01/2015 18:00,255.43,7.7,2.956,9,10,1.3614,1.5946,2.956,0.589,0.042,0.782
44106,12/01/2015 19:00,252.142,7.6,2.918,9,10,1.3576,1.5604,2.918,0.571,0.036,0.8
44107,12/01/2015 20:00,248.981,7.8,2.882,9,10,1.3533,1.5287,2.882,0.555,0.047,0.818
44108,12/01/2015 21:00,246.578,7.5,2.854,9,10,1.3484,1.5056,2.854,0.542,0.031,0.836
44109,12/01/2015 22:00,243.849,7.4,2.822,9,10,1.343,1.479,2.822,0.528,0.026,0.855
44110,12/01/2015 23:00,240.175,7.3,2.78,9,10,1.337,1.443,2.78,0.509,0.021,0.873
44111,13/01/2015 0:00,236.281,7.1,2.735,9,10,1.3306,1.4044,2.735,0.488,0.01,0.891
44112,13/01/2015 1:00,231.087,7.2,2.675,9,10,1.3237,1.3513,2.675,0.461,0.016,0.909
44113,13/01/2015 2:00,225.776,7.1,2.613,9,10,1.3163,1.2967,2.613,0.433,0.01,0.927
44114,13/01/2015 3:00,221.291,7,2.561,9,10,1.3085,1.2525,2.561,0.409,0.005,0.945
44115,13/01/2015 4:00,216.688,6.9,2.508,9,10,1.3002,1.2078,2.508,0.385,0,0.964
44116,13/01/2015 5:00,212.439,7.1,2.459,9,10,1.2915,1.1675,2.459,0.362,0.01,0.982
44117,13/01/2015 6:00,207.989,7.4,2.407,9,10,1.2824,1.1246,2.407,0.339,0.026,1
46458,20/04/2015 19:00,118.996,11.3,1.377,10,11,0.5164,0.8606,1.377,0,0.041,0
46459,20/04/2015 20:00,185.131,40.5,2.143,10,11,0.5196,1.6234,2.143,0.047,0.274,0.009
46460,20/04/2015 21:00,305.932,78.7,3.541,10,11,0.5243,3.0167,3.541,0.133,0.578,0.018
46461,20/04/2015 22:00,502.035,109.4,5.811,10,11,0.5317,5.2793,5.811,0.271,0.823,0.027
46462,20/04/2015 23:00,705.884,131.6,8.17,10,11,0.5433,7.6267,8.17,0.416,1,0.036
46463,21/04/2015 0:00,832.19,123.3,9.632,10,11,0.561,9.071,9.632,0.505,0.934,0.045
46464,21/04/2015 1:00,931.728,106.6,10.784,10,11,0.5857,10.1983,10.784,0.576,0.801,0.054
46465,21/04/2015 2:00,1056.302,98.7,12.226,10,11,0.6181,11.6079,12.226,0.664,0.738,0.063
46466,21/04/2015 3:00,1185.601,76.5,13.722,10,11,0.6591,13.0629,13.722,0.756,0.561,0.072
46467,21/04/2015 4:00,1274.877,67.7,14.756,10,11,0.7094,14.0466,14.756,0.819,0.49,0.081
46468,21/04/2015 5:00,1295.725,52.9,14.997,10,11,0.7691,14.2279,14.997,0.834,0.372,0.09
46469,21/04/2015 6:00,1276.594,42.5,14.775,10,11,0.838,13.937,14.775,0.82,0.289,0.099
46470,21/04/2015 7:00,1245.691,35.7,14.418,10,11,0.9154,13.5026,14.418,0.798,0.235,0.108
46471,21/04/2015 8:00,1246.426,32.7,14.426,10,11,1.0004,13.4256,14.426,0.799,0.211,0.117
46472,21/04/2015 9:00,1296.706,36.4,15.008,10,11,1.0926,13.9154,15.008,0.835,0.241,0.126
46473,21/04/2015 10:00,1358.758,40.2,15.726,10,11,1.1919,14.5341,15.726,0.879,0.271,0.135
46474,21/04/2015 11:00,1371.757,37.6,15.877,10,11,1.2983,14.5787,15.877,0.888,0.25,0.144
46475,21/04/2015 12:00,1358.022,34.5,15.718,10,11,1.4114,14.3066,15.718,0.878,0.226,0.153
46476,21/04/2015 13:00,1398.482,34.2,16.186,10,11,1.5309,14.6551,16.186,0.907,0.223,0.162
46477,21/04/2015 14:00,1481.304,32.9,17.145,10,11,1.6566,15.4884,17.145,0.965,0.213,0.171
46478,21/04/2015 15:00,1530.038,37.1,17.709,10,11,1.7888,15.9202,17.709,1,0.246,0.18
46479,21/04/2015 16:00,1498.119,31,17.339,10,11,1.9272,15.4118,17.339,0.977,0.198,0.189
46480,21/04/2015 17:00,1416.252,28.1,16.392,10,11,2.0712,14.3208,16.392,0.919,0.175,0.198
46481,21/04/2015 18:00,1329.326,23,15.386,10,11,2.2196,13.1664,15.386,0.858,0.134,0.207
46482,21/04/2015 19:00,1253.784,20,14.511,10,11,2.3711,12.1399,14.511,0.804,0.11,0.216
46483,21/04/2015 20:00,1191.242,17.5,13.788,10,11,2.5246,11.2634,13.788,0.76,0.09,0.225
46484,21/04/2015 21:00,1140.472,16.2,13.2,10,11,2.6792,10.5208,13.2,0.724,0.08,0.234
46485,21/04/2015 22:00,1115.455,15.9,12.91,10,11,2.8341,10.0759,12.91,0.706,0.077,0.243
46486,21/04/2015 23:00,1105.889,16.4,12.8,10,11,2.9891,9.8109,12.8,0.699,0.081,0.252
46487,22/04/2015 0:00,1087.249,16.5,12.584,10,11,3.1437,9.4403,12.584,0.686,0.082,0.261
46488,22/04/2015 1:00,1062.064,15.1,12.292,10,11,3.2976,8.9944,12.292,0.668,0.071,0.27
46489,22/04/2015 2:00,1051.945,14.4,12.175,10,11,3.4506,8.7244,12.175,0.661,0.065,0.279
46490,22/04/2015 3:00,1063.536,13.6,12.309,10,11,3.6024,8.7066,12.309,0.669,0.059,0.288
46491,22/04/2015 4:00,1103.927,13.4,12.777,10,11,3.7532,9.0238,12.777,0.698,0.057,0.297
46492,22/04/2015 5:00,1130.661,13.1,13.086,10,11,3.9025,9.1835,13.086,0.717,0.055,0.306
46493,22/04/2015 6:00,1131.642,12.7,13.098,10,11,4.0485,9.0495,13.098,0.718,0.052,0.315
46494,22/04/2015 7:00,1143.415,13,13.234,10,11,4.19,9.044,13.234,0.726,0.054,0.324
46495,22/04/2015 8:00,1153.716,13.5,13.353,10,11,4.327,9.026,13.353,0.733,0.058,0.333
46496,22/04/2015 9:00,1142.679,13.7,13.225,10,11,4.4595,8.7655,13.225,0.725,0.06,0.342
46497,22/04/2015 10:00,1138.264,13,13.174,10,11,4.5874,8.5866,13.174,0.722,0.054,0.351
46498,22/04/2015 11:00,1146.113,12.5,13.265,10,11,4.7109,8.5541,13.265,0.728,0.05,0.36
46499,22/04/2015 12:00,1151.999,12.2,13.333,10,11,4.7786,8.5544,13.333,0.732,0.048,0.369
46500,22/04/2015 13:00,1134.831,11.7,13.135,10,11,4.7752,8.3598,13.135,0.72,0.044,0.378
46501,22/04/2015 14:00,1107.606,11.5,12.82,10,11,4.7683,8.0517,12.82,0.701,0.042,0.387
46502,22/04/2015 15:00,1082.344,11.2,12.527,10,11,4.7578,7.7692,12.527,0.683,0.04,0.396
46503,22/04/2015 16:00,1066.892,10.8,12.348,10,11,4.7438,7.6042,12.348,0.672,0.037,0.405
46504,22/04/2015 17:00,1067.873,10.4,12.36,10,11,4.7263,7.6337,12.36,0.672,0.033,0.414
46505,22/04/2015 18:00,1077.684,10.6,12.473,10,11,4.7054,7.7676,12.473,0.679,0.035,0.423
46506,22/04/2015 19:00,1106.625,10.9,12.808,10,11,4.681,8.127,12.808,0.7,0.037,0.432
46507,22/04/2015 20:00,1133.114,11.4,13.115,10,11,4.6532,8.4618,13.115,0.719,0.041,0.441
46508,22/04/2015 21:00,1134.095,11.3,13.126,10,11,4.622,8.504,13.126,0.719,0.041,0.45
46509,22/04/2015 22:00,1120.85,11,12.973,10,11,4.5875,8.3855,12.973,0.71,0.038,0.459
46510,22/04/2015 23:00,1104.908,11.5,12.788,10,11,4.5497,8.2383,12.788,0.699,0.042,0.468
46511,23/04/2015 0:00,1125.265,12.9,13.024,10,11,4.5086,8.5154,13.024,0.713,0.053,0.477
46512,23/04/2015 1:00,1184.619,14.8,13.711,10,11,4.4642,9.2468,13.711,0.755,0.069,0.486
46513,23/04/2015 2:00,1243.728,16.1,14.395,10,11,4.4166,9.9784,14.395,0.797,0.079,0.495
46514,23/04/2015 3:00,1303.328,17.6,15.085,10,11,4.3659,10.7191,15.085,0.839,0.091,0.505
46515,23/04/2015 4:00,1366.891,17.3,15.82,10,11,4.312,11.508,15.82,0.884,0.089,0.514
46516,23/04/2015 5:00,1424.591,18.6,16.488,10,11,4.255,12.233,16.488,0.925,0.099,0.523
46517,23/04/2015 6:00,1446.82,19.6,16.746,10,11,4.195,12.551,16.746,0.941,0.107,0.532
46518,23/04/2015 7:00,1446.535,17,16.742,10,11,4.1319,12.6101,16.742,0.941,0.086,0.541
46519,23/04/2015 8:00,1415.298,15.3,16.381,10,11,4.066,12.315,16.381,0.919,0.073,0.55
46520,23/04/2015 9:00,1359.003,14.1,15.729,10,11,3.9972,11.7318,15.729,0.879,0.063,0.559
46521,23/04/2015 10:00,1305.045,12.5,15.105,10,11,3.9255,11.1795,15.105,0.841,0.05,0.568
46522,23/04/2015 11:00,1262.369,11.6,14.611,10,11,3.8512,10.7598,14.611,0.81,0.043,0.577
46523,23/04/2015 12:00,1210.127,11,14.006,10,11,3.7741,10.2319,14.006,0.773,0.038,0.586
46524,23/04/2015 13:00,1165.243,10.6,13.487,10,11,3.6945,9.7925,13.487,0.741,0.035,0.595
46525,23/04/2015 14:00,1115.209,10,12.908,10,11,3.6147,9.2933,12.908,0.706,0.03,0.604
46526,23/04/2015 15:00,1071.78,9.6,12.405,10,11,3.5376,8.8674,12.405,0.675,0.027,0.613
46527,23/04/2015 16:00,1023.246,9.8,11.843,10,11,3.4639,8.3791,11.843,0.641,0.029,0.622
46528,23/04/2015 17:00,978.278,10,11.323,10,11,3.3935,7.9295,11.323,0.609,0.03,0.631
46529,23/04/2015 18:00,935.117,9.5,10.823,10,11,3.3262,7.4968,10.823,0.578,0.026,0.64
46530,23/04/2015 19:00,896.928,9.1,10.381,10,11,3.262,7.119,10.381,0.551,0.023,0.649
46531,23/04/2015 20:00,859.868,8.7,9.952,10,11,3.2004,6.7516,9.952,0.525,0.02,0.658
46532,23/04/2015 21:00,821.023,8.4,9.503,10,11,3.1415,6.3615,9.503,0.498,0.018,0.667
46533,23/04/2015 22:00,789.754,8.3,9.141,10,11,3.085,6.056,9.141,0.475,0.017,0.676
46534,23/04/2015 23:00,761.332,8,8.812,10,11,3.0308,5.7812,8.812,0.455,0.014,0.685
46535,24/04/2015 0:00,732.911,7.8,8.483,10,11,2.9786,5.5044,8.483,0.435,0.013,0.694
46536,24/04/2015 1:00,705.665,7.7,8.167,10,11,2.9285,5.2385,8.167,0.416,0.012,0.703
46537,24/04/2015 2:00,679.791,7.4,7.868,10,11,2.8802,4.9878,7.868,0.397,0.01,0.712
46538,24/04/2015 3:00,656.465,7.3,7.598,10,11,2.8336,4.7644,7.598,0.381,0.009,0.721
46539,24/04/2015 4:00,635.097,7.1,7.351,10,11,2.7888,4.5622,7.351,0.366,0.007,0.73
46540,24/04/2015 5:00,615.272,7,7.121,10,11,2.7454,4.3756,7.121,0.352,0.006,0.739
46541,24/04/2015 6:00,599.548,6.8,6.939,10,11,2.7035,4.2355,6.939,0.341,0.005,0.748
46542,24/04/2015 7:00,582.853,6.7,6.746,10,11,2.6631,4.0829,6.746,0.329,0.004,0.757
46543,24/04/2015 8:00,568.264,6.7,6.577,10,11,2.624,3.953,6.577,0.318,0.004,0.766
46544,24/04/2015 9:00,553.352,6.9,6.405,10,11,2.5862,3.8188,6.405,0.308,0.006,0.775
46545,24/04/2015 10:00,539.249,7.4,6.241,10,11,2.5497,3.6913,6.241,0.298,0.01,0.784
46546,24/04/2015 11:00,524.012,7.4,6.065,10,11,2.5145,3.5505,6.065,0.287,0.01,0.793
46547,24/04/2015 12:00,510.072,7.2,5.904,10,11,2.4804,3.4236,5.904,0.277,0.008,0.802
46548,24/04/2015 13:00,495.322,7.5,5.733,10,11,2.4475,3.2855,5.733,0.267,0.01,0.811
46549,24/04/2015 14:00,483.327,7.9,5.594,10,11,2.4157,3.1783,5.594,0.258,0.014,0.82
46550,24/04/2015 15:00,473.763,8,5.483,10,11,2.3849,3.0981,5.483,0.251,0.014,0.829
46551,24/04/2015 16:00,463.713,8.2,5.367,10,11,2.3551,3.0119,5.367,0.244,0.016,0.838
46552,24/04/2015 17:00,455.462,8.4,5.272,10,11,2.3264,2.9456,5.272,0.238,0.018,0.847
46553,24/04/2015 18:00,444.362,8.3,5.143,10,11,2.2986,2.8444,5.143,0.231,0.017,0.856
46554,24/04/2015 19:00,435.2,8.1,5.037,10,11,2.2719,2.7651,5.037,0.224,0.015,0.865
46555,24/04/2015 20:00,429.253,7.7,4.968,10,11,2.2461,2.7219,4.968,0.22,0.012,0.874
46556,24/04/2015 21:00,416.073,7.4,4.816,10,11,2.2212,2.5948,4.816,0.211,0.01,0.883
46557,24/04/2015 22:00,399.036,7.4,4.618,10,11,2.1973,2.4207,4.618,0.198,0.01,0.892
46558,24/04/2015 23:00,383.606,7.3,4.44,10,11,2.1742,2.2658,4.44,0.188,0.009,0.901
46559,25/04/2015 0:00,369.944,7.3,4.282,10,11,2.1519,2.1301,4.282,0.178,0.009,0.91
46560,25/04/2015 1:00,359.175,7,4.157,10,11,2.1301,2.0269,4.157,0.17,0.006,0.919
46561,25/04/2015 2:00,349.691,6.9,4.047,10,11,2.109,1.938,4.047,0.163,0.006,0.928
46562,25/04/2015 3:00,341.494,6.8,3.952,10,11,2.0883,1.8637,3.952,0.158,0.005,0.937
